Bandit,Reward,Algorithm
3.0,3.1101066481342583,EpsilonGreedy
3.0,1.7621163620578546,EpsilonGreedy
3.0,3.3279384401466467,EpsilonGreedy
3.0,3.167513532754424,EpsilonGreedy
3.0,2.820448723449834,EpsilonGreedy
3.0,2.7880146547474762,EpsilonGreedy
3.0,1.7358993672887082,EpsilonGreedy
3.0,3.791277339691923,EpsilonGreedy
3.0,3.5210023767857663,EpsilonGreedy
3.0,4.216344905310302,EpsilonGreedy
3.0,5.442619953634077,EpsilonGreedy
3.0,4.523322357334773,EpsilonGreedy
3.0,4.0178911126167804,EpsilonGreedy
3.0,5.716970789760447,EpsilonGreedy
3.0,3.1700548801070325,EpsilonGreedy
3.0,5.439537401392989,EpsilonGreedy
3.0,3.1244685164713033,EpsilonGreedy
3.0,3.216699791727474,EpsilonGreedy
3.0,3.761590921636874,EpsilonGreedy
3.0,4.866330833754772,EpsilonGreedy
3.0,5.698562153640442,EpsilonGreedy
3.0,4.378443524207969,EpsilonGreedy
3.0,4.289008221168032,EpsilonGreedy
3.0,3.9207092559430787,EpsilonGreedy
3.0,2.4904389951777297,EpsilonGreedy
3.0,4.169549542745244,EpsilonGreedy
3.0,3.1704372662030003,EpsilonGreedy
3.0,4.03807450443716,EpsilonGreedy
3.0,4.802247669739355,EpsilonGreedy
3.0,3.6583316107864965,EpsilonGreedy
3.0,2.4764981786720415,EpsilonGreedy
3.0,5.351202719917738,EpsilonGreedy
3.0,1.4744839774123735,EpsilonGreedy
3.0,4.59384995503961,EpsilonGreedy
3.0,3.257200714441262,EpsilonGreedy
3.0,5.080196656928703,EpsilonGreedy
3.0,4.3755619613723375,EpsilonGreedy
3.0,4.103043170388113,EpsilonGreedy
3.0,4.449501907025875,EpsilonGreedy
3.0,3.1356259129030155,EpsilonGreedy
3.0,3.5236600680876435,EpsilonGreedy
3.0,3.6390486520126717,EpsilonGreedy
3.0,5.696587016573167,EpsilonGreedy
3.0,4.069763925797375,EpsilonGreedy
3.0,4.334524962218354,EpsilonGreedy
3.0,3.6967882600741575,EpsilonGreedy
3.0,5.5604255682522155,EpsilonGreedy
3.0,5.479928754103802,EpsilonGreedy
3.0,4.141326542294836,EpsilonGreedy
3.0,3.192747643787016,EpsilonGreedy
3.0,3.2734719617782235,EpsilonGreedy
3.0,4.113608611073507,EpsilonGreedy
3.0,4.1858822073276425,EpsilonGreedy
3.0,4.88922100863103,EpsilonGreedy
3.0,3.45583385347698,EpsilonGreedy
3.0,2.8214730483225843,EpsilonGreedy
3.0,3.080168075012426,EpsilonGreedy
3.0,3.6414561444615727,EpsilonGreedy
3.0,5.19527813334186,EpsilonGreedy
3.0,2.4470444678614363,EpsilonGreedy
3.0,0.5716968590445308,EpsilonGreedy
3.0,5.1550347261136995,EpsilonGreedy
3.0,3.877386705521784,EpsilonGreedy
3.0,4.254086186043768,EpsilonGreedy
3.0,3.167184092318544,EpsilonGreedy
3.0,3.759250339404785,EpsilonGreedy
3.0,3.6171796941317536,EpsilonGreedy
3.0,3.0091144025949412,EpsilonGreedy
3.0,5.151800022442519,EpsilonGreedy
3.0,3.434446470104541,EpsilonGreedy
3.0,5.627439776896875,EpsilonGreedy
3.0,4.966002803766848,EpsilonGreedy
3.0,4.261225273313338,EpsilonGreedy
3.0,5.773027094093694,EpsilonGreedy
3.0,4.070948226108061,EpsilonGreedy
3.0,4.460982058138149,EpsilonGreedy
3.0,3.9304275462838785,EpsilonGreedy
3.0,4.9682455381517965,EpsilonGreedy
3.0,4.396049330704455,EpsilonGreedy
3.0,4.306419340224728,EpsilonGreedy
3.0,3.964442310116978,EpsilonGreedy
3.0,2.6560754048643163,EpsilonGreedy
3.0,2.8722218277163556,EpsilonGreedy
3.0,2.9644616199189864,EpsilonGreedy
3.0,4.441480498693653,EpsilonGreedy
3.0,4.237691262597589,EpsilonGreedy
3.0,2.9771935315904052,EpsilonGreedy
3.0,4.850563887421159,EpsilonGreedy
3.0,3.12826934648185,EpsilonGreedy
3.0,2.5274471846448527,EpsilonGreedy
3.0,2.682802445291634,EpsilonGreedy
3.0,3.2413565688162245,EpsilonGreedy
3.0,4.404061030795841,EpsilonGreedy
3.0,3.5544474884659794,EpsilonGreedy
3.0,4.668740985793783,EpsilonGreedy
3.0,4.585300802059754,EpsilonGreedy
3.0,3.1670176028784796,EpsilonGreedy
3.0,7.10593500144398,EpsilonGreedy
3.0,2.412831129062661,EpsilonGreedy
3.0,3.5251157924784216,EpsilonGreedy
3.0,4.03501168499921,EpsilonGreedy
3.0,2.504496171114905,EpsilonGreedy
3.0,3.245032300664391,EpsilonGreedy
3.0,2.834935169223912,EpsilonGreedy
3.0,4.5924193017988815,EpsilonGreedy
3.0,5.468159658421539,EpsilonGreedy
3.0,3.2149531668314353,EpsilonGreedy
3.0,2.326048035125848,EpsilonGreedy
3.0,5.344179338590776,EpsilonGreedy
3.0,2.02929396116677,EpsilonGreedy
3.0,3.028632048169136,EpsilonGreedy
3.0,3.731054017751962,EpsilonGreedy
3.0,5.861861794738662,EpsilonGreedy
3.0,3.2593816450238586,EpsilonGreedy
3.0,5.165402736752669,EpsilonGreedy
3.0,3.784412203256087,EpsilonGreedy
3.0,3.6184865831431803,EpsilonGreedy
3.0,3.443970504671129,EpsilonGreedy
3.0,3.922456650158581,EpsilonGreedy
3.0,4.564800415441419,EpsilonGreedy
3.0,3.955289221834858,EpsilonGreedy
3.0,4.2367598220668095,EpsilonGreedy
3.0,4.1976441687583135,EpsilonGreedy
3.0,2.162532191851945,EpsilonGreedy
3.0,2.5148464565997486,EpsilonGreedy
3.0,3.9772188544002387,EpsilonGreedy
3.0,4.396012858757995,EpsilonGreedy
3.0,4.617191517221965,EpsilonGreedy
3.0,3.2488027206150947,EpsilonGreedy
3.0,3.8704579686760914,EpsilonGreedy
3.0,6.426562772384359,EpsilonGreedy
3.0,4.7836368477608175,EpsilonGreedy
3.0,3.997269270072246,EpsilonGreedy
3.0,3.5323043074625446,EpsilonGreedy
3.0,2.997949340795021,EpsilonGreedy
3.0,3.782564863201863,EpsilonGreedy
3.0,3.361595058530617,EpsilonGreedy
3.0,3.655632933839602,EpsilonGreedy
3.0,4.323159005673877,EpsilonGreedy
3.0,4.66905730732871,EpsilonGreedy
3.0,3.592769637746349,EpsilonGreedy
3.0,4.303265801144529,EpsilonGreedy
3.0,3.834397644296875,EpsilonGreedy
3.0,3.3075080270160298,EpsilonGreedy
3.0,2.974409233782082,EpsilonGreedy
3.0,3.2091335696168484,EpsilonGreedy
3.0,2.0748319216375313,EpsilonGreedy
3.0,4.740481243685258,EpsilonGreedy
3.0,6.727479946477935,EpsilonGreedy
3.0,3.9672015737975763,EpsilonGreedy
3.0,4.523678319059145,EpsilonGreedy
3.0,3.752527100320102,EpsilonGreedy
3.0,3.470859649915906,EpsilonGreedy
3.0,4.725411896712463,EpsilonGreedy
3.0,3.7620788984617293,EpsilonGreedy
3.0,3.1467620394763998,EpsilonGreedy
3.0,4.889316712135757,EpsilonGreedy
3.0,2.7079974221748286,EpsilonGreedy
3.0,2.3558452531588596,EpsilonGreedy
3.0,4.451094158572159,EpsilonGreedy
3.0,3.8799725254469215,EpsilonGreedy
3.0,4.526878398347379,EpsilonGreedy
3.0,2.855232624388101,EpsilonGreedy
3.0,4.438018112795216,EpsilonGreedy
3.0,4.998078182499138,EpsilonGreedy
3.0,3.9802742688493273,EpsilonGreedy
3.0,4.033129604210486,EpsilonGreedy
3.0,5.093662804320935,EpsilonGreedy
3.0,3.659032404148564,EpsilonGreedy
3.0,4.480096461884991,EpsilonGreedy
3.0,4.149356858163338,EpsilonGreedy
3.0,3.2449174296426104,EpsilonGreedy
3.0,2.3568472209422833,EpsilonGreedy
3.0,2.8834332288926667,EpsilonGreedy
3.0,5.56520137042121,EpsilonGreedy
3.0,2.771963259701107,EpsilonGreedy
3.0,5.138911150930451,EpsilonGreedy
3.0,3.9654866819601735,EpsilonGreedy
3.0,2.8557467051555037,EpsilonGreedy
3.0,4.99775133807928,EpsilonGreedy
3.0,5.7558794791178585,EpsilonGreedy
3.0,4.83696525143398,EpsilonGreedy
3.0,6.041680047584889,EpsilonGreedy
3.0,4.735780334685956,EpsilonGreedy
3.0,4.662809549990693,EpsilonGreedy
3.0,4.635817069988103,EpsilonGreedy
3.0,4.5468179810298714,EpsilonGreedy
3.0,4.988235240361421,EpsilonGreedy
3.0,3.8023985843880914,EpsilonGreedy
3.0,5.238060495787947,EpsilonGreedy
3.0,2.592572297249007,EpsilonGreedy
3.0,4.08341638677078,EpsilonGreedy
3.0,3.1863330929907048,EpsilonGreedy
3.0,4.29834241041114,EpsilonGreedy
3.0,5.029812419602618,EpsilonGreedy
3.0,4.889100674219801,EpsilonGreedy
3.0,3.9171596464857013,EpsilonGreedy
3.0,4.215501003102762,EpsilonGreedy
3.0,4.033553048837843,EpsilonGreedy
3.0,4.673385953080486,EpsilonGreedy
3.0,4.4267724367100065,EpsilonGreedy
3.0,3.5082359717555547,EpsilonGreedy
3.0,4.339520556590296,EpsilonGreedy
3.0,3.9308969907811786,EpsilonGreedy
3.0,4.045034129749362,EpsilonGreedy
3.0,2.0951081253012056,EpsilonGreedy
3.0,5.245550974930307,EpsilonGreedy
3.0,3.839030716424324,EpsilonGreedy
3.0,2.9417454883838037,EpsilonGreedy
3.0,3.421317360097278,EpsilonGreedy
3.0,3.6788304347982694,EpsilonGreedy
3.0,4.327232794934027,EpsilonGreedy
3.0,2.161241218081993,EpsilonGreedy
3.0,1.772137059919269,EpsilonGreedy
3.0,3.5420002137410234,EpsilonGreedy
3.0,3.708192278165285,EpsilonGreedy
3.0,4.347027515095287,EpsilonGreedy
3.0,4.630640370857189,EpsilonGreedy
3.0,4.235219793940633,EpsilonGreedy
3.0,2.2277002792512017,EpsilonGreedy
3.0,4.24132369960263,EpsilonGreedy
3.0,3.9222263556764565,EpsilonGreedy
3.0,6.279186683087838,EpsilonGreedy
3.0,2.9861631706513214,EpsilonGreedy
3.0,3.7399814894623327,EpsilonGreedy
3.0,4.313769773848266,EpsilonGreedy
3.0,3.0056833739027753,EpsilonGreedy
3.0,4.230888027218393,EpsilonGreedy
3.0,2.963406577214963,EpsilonGreedy
3.0,4.723163214750908,EpsilonGreedy
3.0,3.802742667670434,EpsilonGreedy
3.0,3.710575307260134,EpsilonGreedy
3.0,4.392451838100389,EpsilonGreedy
3.0,4.14899589721113,EpsilonGreedy
3.0,3.348721034733884,EpsilonGreedy
3.0,3.402879894887093,EpsilonGreedy
3.0,4.860633618619782,EpsilonGreedy
3.0,3.9593104123727443,EpsilonGreedy
3.0,5.083400236643979,EpsilonGreedy
3.0,3.505120007751363,EpsilonGreedy
3.0,3.4193221586392504,EpsilonGreedy
3.0,3.7746385439808896,EpsilonGreedy
3.0,2.2299293178162563,EpsilonGreedy
3.0,3.624023887213792,EpsilonGreedy
3.0,3.903600439556887,EpsilonGreedy
3.0,4.068938791351278,EpsilonGreedy
3.0,2.3597121790091817,EpsilonGreedy
3.0,2.142453080258356,EpsilonGreedy
3.0,4.031265803223336,EpsilonGreedy
3.0,5.479466293769146,EpsilonGreedy
3.0,3.1535984566608493,EpsilonGreedy
3.0,4.083653327424745,EpsilonGreedy
3.0,6.123849303107797,EpsilonGreedy
3.0,3.5991231062553064,EpsilonGreedy
3.0,4.600088190285479,EpsilonGreedy
3.0,3.423290825984832,EpsilonGreedy
3.0,3.9684542598293953,EpsilonGreedy
3.0,4.2435006158162745,EpsilonGreedy
3.0,3.5951190720075705,EpsilonGreedy
3.0,4.94874297840839,EpsilonGreedy
3.0,3.7121358072828565,EpsilonGreedy
3.0,3.7551229618874076,EpsilonGreedy
3.0,4.2099007693363,EpsilonGreedy
3.0,2.8962939360160274,EpsilonGreedy
3.0,5.547055549905734,EpsilonGreedy
3.0,2.8467375444156033,EpsilonGreedy
3.0,4.477481008536474,EpsilonGreedy
3.0,3.8001488193431556,EpsilonGreedy
3.0,3.8407622818990865,EpsilonGreedy
3.0,3.0593014727385683,EpsilonGreedy
3.0,2.0730244519771595,EpsilonGreedy
3.0,3.1908134972990965,EpsilonGreedy
3.0,6.1372231627404625,EpsilonGreedy
3.0,4.640673022826445,EpsilonGreedy
3.0,4.350187354981683,EpsilonGreedy
3.0,4.333950300132702,EpsilonGreedy
3.0,3.661318366268397,EpsilonGreedy
3.0,4.124875715242646,EpsilonGreedy
3.0,4.639754089273791,EpsilonGreedy
3.0,2.8265762716986957,EpsilonGreedy
3.0,5.5086525080863495,EpsilonGreedy
3.0,4.910257176662563,EpsilonGreedy
3.0,3.1995726836844973,EpsilonGreedy
3.0,3.873525117419815,EpsilonGreedy
3.0,4.075940413549925,EpsilonGreedy
3.0,4.765005491316214,EpsilonGreedy
3.0,3.5461833552889233,EpsilonGreedy
3.0,4.036192685146756,EpsilonGreedy
3.0,4.657973276560167,EpsilonGreedy
3.0,3.999084545055347,EpsilonGreedy
3.0,4.074086283594744,EpsilonGreedy
3.0,5.75109154997938,EpsilonGreedy
3.0,5.172462107918517,EpsilonGreedy
3.0,5.171993160319037,EpsilonGreedy
3.0,4.038400645231074,EpsilonGreedy
3.0,3.883831290560445,EpsilonGreedy
3.0,3.5333631556057616,EpsilonGreedy
3.0,5.198986125984747,EpsilonGreedy
3.0,1.5143566419026593,EpsilonGreedy
3.0,3.143621394488252,EpsilonGreedy
3.0,3.7950764150021774,EpsilonGreedy
3.0,3.0719882582747804,EpsilonGreedy
3.0,2.7588580587185554,EpsilonGreedy
3.0,3.3688967333255744,EpsilonGreedy
3.0,3.0332008976198077,EpsilonGreedy
3.0,4.182926576631322,EpsilonGreedy
3.0,2.6721207613311404,EpsilonGreedy
3.0,4.621316173881587,EpsilonGreedy
3.0,5.293851094281798,EpsilonGreedy
3.0,5.023085158379689,EpsilonGreedy
3.0,4.710643251442657,EpsilonGreedy
3.0,1.6917484366684516,EpsilonGreedy
3.0,4.985192536187857,EpsilonGreedy
3.0,3.539205038130185,EpsilonGreedy
3.0,3.6875253870354485,EpsilonGreedy
3.0,4.747587309688658,EpsilonGreedy
3.0,4.090292408784182,EpsilonGreedy
3.0,2.194651854924279,EpsilonGreedy
3.0,4.172480068150321,EpsilonGreedy
3.0,2.6475652074596816,EpsilonGreedy
3.0,5.046187544625077,EpsilonGreedy
3.0,5.334337344269738,EpsilonGreedy
3.0,2.5139556005486723,EpsilonGreedy
3.0,3.2947073424739552,EpsilonGreedy
3.0,4.753231542431385,EpsilonGreedy
3.0,3.204722099575804,EpsilonGreedy
3.0,4.302338305959491,EpsilonGreedy
3.0,4.227292800894747,EpsilonGreedy
3.0,3.992587291308072,EpsilonGreedy
3.0,5.140385238762276,EpsilonGreedy
3.0,3.708250239867317,EpsilonGreedy
3.0,3.8305913269326393,EpsilonGreedy
3.0,3.4331708624715622,EpsilonGreedy
3.0,4.809542230590925,EpsilonGreedy
3.0,3.6259511667767366,EpsilonGreedy
3.0,4.129621155477847,EpsilonGreedy
3.0,5.097554523093233,EpsilonGreedy
3.0,4.476487340684518,EpsilonGreedy
3.0,4.126756689597233,EpsilonGreedy
3.0,5.283540985301445,EpsilonGreedy
3.0,3.715898238679377,EpsilonGreedy
3.0,4.717135678489392,EpsilonGreedy
3.0,3.831040821829708,EpsilonGreedy
3.0,2.316382454727149,EpsilonGreedy
3.0,3.774778876517506,EpsilonGreedy
3.0,1.727969498587611,EpsilonGreedy
3.0,4.468794795737466,EpsilonGreedy
3.0,3.7407438043186594,EpsilonGreedy
3.0,3.6400290415310774,EpsilonGreedy
3.0,5.63089092097422,EpsilonGreedy
3.0,3.766457640137939,EpsilonGreedy
3.0,4.756348652053461,EpsilonGreedy
3.0,3.2551102344691314,EpsilonGreedy
3.0,3.6504536524973656,EpsilonGreedy
3.0,2.801853354578352,EpsilonGreedy
3.0,5.7131342624480395,EpsilonGreedy
3.0,5.721794822584734,EpsilonGreedy
3.0,3.993341199844445,EpsilonGreedy
3.0,4.862715121184605,EpsilonGreedy
3.0,3.196506068823094,EpsilonGreedy
3.0,4.64080389579167,EpsilonGreedy
3.0,3.135271722869798,EpsilonGreedy
3.0,3.948343909133813,EpsilonGreedy
3.0,6.498378141082858,EpsilonGreedy
3.0,4.334101052141921,EpsilonGreedy
3.0,5.152386459072181,EpsilonGreedy
3.0,3.3928805624661473,EpsilonGreedy
3.0,2.881066867448622,EpsilonGreedy
3.0,3.8594604191602793,EpsilonGreedy
3.0,2.645950694181008,EpsilonGreedy
3.0,3.477988690981592,EpsilonGreedy
3.0,4.521561141839061,EpsilonGreedy
3.0,3.7390021578430277,EpsilonGreedy
3.0,4.986485017946857,EpsilonGreedy
3.0,3.041822266465287,EpsilonGreedy
3.0,3.5053180815809486,EpsilonGreedy
3.0,4.504705426644765,EpsilonGreedy
3.0,3.8542206192352113,EpsilonGreedy
3.0,4.590133964086478,EpsilonGreedy
3.0,4.629633301909123,EpsilonGreedy
3.0,4.581820111009328,EpsilonGreedy
3.0,3.7208633082810203,EpsilonGreedy
3.0,1.8256163893618025,EpsilonGreedy
3.0,3.8939240853859998,EpsilonGreedy
3.0,1.7354895548700857,EpsilonGreedy
3.0,2.530610427377636,EpsilonGreedy
3.0,4.614633004914606,EpsilonGreedy
3.0,6.07002134347977,EpsilonGreedy
3.0,3.862979986445643,EpsilonGreedy
3.0,3.9788793696077005,EpsilonGreedy
3.0,4.142083087966821,EpsilonGreedy
3.0,4.17736505367004,EpsilonGreedy
3.0,3.4974665851554576,EpsilonGreedy
3.0,4.74392804233038,EpsilonGreedy
3.0,3.2428680635443436,EpsilonGreedy
3.0,4.234367945401285,EpsilonGreedy
3.0,4.815496646482397,EpsilonGreedy
3.0,3.9154867446442467,EpsilonGreedy
3.0,4.0142907267182855,EpsilonGreedy
3.0,4.534766469186399,EpsilonGreedy
3.0,3.8580579542841704,EpsilonGreedy
3.0,2.919087044065429,EpsilonGreedy
3.0,4.736288635801471,EpsilonGreedy
3.0,4.087627939609322,EpsilonGreedy
3.0,2.6779843962492382,EpsilonGreedy
3.0,3.961064888291198,EpsilonGreedy
3.0,3.955549370170359,EpsilonGreedy
3.0,2.961403864550542,EpsilonGreedy
3.0,6.0837862962719065,EpsilonGreedy
3.0,3.4460802227672818,EpsilonGreedy
3.0,3.432305561606261,EpsilonGreedy
3.0,4.391280702530737,EpsilonGreedy
3.0,4.503933472196114,EpsilonGreedy
3.0,2.99073581456032,EpsilonGreedy
3.0,3.2484710884432566,EpsilonGreedy
3.0,4.377433127390405,EpsilonGreedy
3.0,4.900959321967619,EpsilonGreedy
3.0,2.977833048262654,EpsilonGreedy
3.0,5.592729504383764,EpsilonGreedy
3.0,3.692556689028424,EpsilonGreedy
3.0,2.2730020256030508,EpsilonGreedy
3.0,3.442576984417594,EpsilonGreedy
3.0,3.4603334486995005,EpsilonGreedy
3.0,2.8720295944372127,EpsilonGreedy
3.0,3.049868859540153,EpsilonGreedy
3.0,5.095345345791417,EpsilonGreedy
3.0,3.0428163950301954,EpsilonGreedy
3.0,4.653957783747539,EpsilonGreedy
3.0,2.4796630331245346,EpsilonGreedy
3.0,4.211128754059048,EpsilonGreedy
3.0,5.21654693049808,EpsilonGreedy
3.0,5.488286268120365,EpsilonGreedy
3.0,2.646810558566764,EpsilonGreedy
3.0,4.235532503102871,EpsilonGreedy
3.0,4.908724313888921,EpsilonGreedy
3.0,2.051856547580969,EpsilonGreedy
3.0,4.029726118758082,EpsilonGreedy
3.0,4.866999780911357,EpsilonGreedy
3.0,2.8744612566781855,EpsilonGreedy
3.0,1.485353054130746,EpsilonGreedy
3.0,4.544505856032515,EpsilonGreedy
3.0,3.7257010976834137,EpsilonGreedy
3.0,3.865128723532109,EpsilonGreedy
3.0,2.2282504904421554,EpsilonGreedy
3.0,4.854770436233019,EpsilonGreedy
3.0,2.7573668535702733,EpsilonGreedy
3.0,2.272208935578158,EpsilonGreedy
3.0,3.4800585365189813,EpsilonGreedy
3.0,4.655683468874822,EpsilonGreedy
3.0,5.125951434773463,EpsilonGreedy
3.0,3.8797667923885437,EpsilonGreedy
3.0,3.2843253801355887,EpsilonGreedy
3.0,1.9526965835227057,EpsilonGreedy
3.0,4.475845395646384,EpsilonGreedy
3.0,2.392467666150514,EpsilonGreedy
3.0,3.899998788790812,EpsilonGreedy
3.0,5.642866584516384,EpsilonGreedy
3.0,2.618346005512291,EpsilonGreedy
3.0,3.71947460634784,EpsilonGreedy
3.0,3.673137096767256,EpsilonGreedy
3.0,4.051495231175308,EpsilonGreedy
3.0,2.1393803950504893,EpsilonGreedy
3.0,2.724295974209534,EpsilonGreedy
3.0,3.644356300810532,EpsilonGreedy
3.0,3.5340889840782785,EpsilonGreedy
3.0,4.545422291297641,EpsilonGreedy
3.0,3.8617536552971017,EpsilonGreedy
3.0,4.043959585552798,EpsilonGreedy
3.0,3.3131172611212927,EpsilonGreedy
3.0,4.66482565510151,EpsilonGreedy
3.0,3.23341218738923,EpsilonGreedy
3.0,5.306722788993,EpsilonGreedy
3.0,3.260496212565402,EpsilonGreedy
3.0,2.7116862277746345,EpsilonGreedy
3.0,3.592876804482598,EpsilonGreedy
3.0,4.092760073432818,EpsilonGreedy
3.0,5.6598455357904385,EpsilonGreedy
3.0,3.6275665081365043,EpsilonGreedy
3.0,4.627295496484438,EpsilonGreedy
3.0,4.707025196416476,EpsilonGreedy
3.0,4.99255827908104,EpsilonGreedy
3.0,4.558005470244618,EpsilonGreedy
3.0,4.73297775364363,EpsilonGreedy
3.0,4.395440325938999,EpsilonGreedy
3.0,3.6884199178156982,EpsilonGreedy
3.0,3.021707908732577,EpsilonGreedy
3.0,2.986441947701536,EpsilonGreedy
3.0,3.94587167559016,EpsilonGreedy
3.0,3.1833703865015646,EpsilonGreedy
3.0,3.5698138394288144,EpsilonGreedy
3.0,2.843608233937254,EpsilonGreedy
3.0,3.96679600500484,EpsilonGreedy
3.0,4.786630517118572,EpsilonGreedy
3.0,4.5548856657302235,EpsilonGreedy
3.0,3.6991997840999944,EpsilonGreedy
3.0,5.719260689872861,EpsilonGreedy
3.0,5.250861259858784,EpsilonGreedy
3.0,4.136509049743971,EpsilonGreedy
3.0,4.604472416166703,EpsilonGreedy
3.0,2.357459465528744,EpsilonGreedy
3.0,3.448992833908429,EpsilonGreedy
3.0,4.882111600877299,EpsilonGreedy
3.0,5.028690486806037,EpsilonGreedy
3.0,2.7630619717835603,EpsilonGreedy
3.0,4.982244910522808,EpsilonGreedy
3.0,5.042024524269367,EpsilonGreedy
3.0,5.031099919364334,EpsilonGreedy
3.0,4.22000929765063,EpsilonGreedy
3.0,4.621997716025251,EpsilonGreedy
3.0,3.487545776951544,EpsilonGreedy
3.0,3.4363933422467445,EpsilonGreedy
3.0,6.349253891717742,EpsilonGreedy
3.0,2.0641607457899624,EpsilonGreedy
3.0,3.088316587782665,EpsilonGreedy
3.0,3.5931712123734085,EpsilonGreedy
3.0,4.025167160038993,EpsilonGreedy
3.0,4.479005689722456,EpsilonGreedy
3.0,3.8797903621067324,EpsilonGreedy
3.0,2.8054784757808857,EpsilonGreedy
3.0,4.324176255860882,EpsilonGreedy
3.0,5.384335906250593,EpsilonGreedy
3.0,3.8989362098676144,EpsilonGreedy
3.0,3.276090548690038,EpsilonGreedy
3.0,5.3882385463602605,EpsilonGreedy
3.0,3.794367465261514,EpsilonGreedy
3.0,4.034489079151621,EpsilonGreedy
3.0,4.020826485421909,EpsilonGreedy
3.0,3.3524387741967887,EpsilonGreedy
3.0,5.7333648382216,EpsilonGreedy
3.0,3.4559100200119053,EpsilonGreedy
3.0,3.1645439240741897,EpsilonGreedy
3.0,3.583561157719732,EpsilonGreedy
3.0,3.8647916278395096,EpsilonGreedy
3.0,5.033989178403831,EpsilonGreedy
3.0,4.450247407239099,EpsilonGreedy
3.0,4.373171895250096,EpsilonGreedy
3.0,3.9779016306677213,EpsilonGreedy
3.0,3.6362870225552473,EpsilonGreedy
3.0,2.92960982942528,EpsilonGreedy
3.0,2.4408588051919176,EpsilonGreedy
3.0,2.8356621203657664,EpsilonGreedy
3.0,4.539359926588227,EpsilonGreedy
3.0,3.556790189690585,EpsilonGreedy
3.0,5.304671511406298,EpsilonGreedy
3.0,3.4629404330282707,EpsilonGreedy
3.0,5.15254569870138,EpsilonGreedy
3.0,4.40818037067279,EpsilonGreedy
3.0,2.585908897269225,EpsilonGreedy
3.0,2.991246886317075,EpsilonGreedy
3.0,4.862633346199473,EpsilonGreedy
3.0,5.355567232597642,EpsilonGreedy
3.0,3.867449066356474,EpsilonGreedy
3.0,4.366636877366639,EpsilonGreedy
3.0,2.6921738761516405,EpsilonGreedy
3.0,4.13273910916563,EpsilonGreedy
3.0,4.485969932032981,EpsilonGreedy
3.0,2.929660043366158,EpsilonGreedy
3.0,2.8194675181003426,EpsilonGreedy
3.0,4.4753790821221076,EpsilonGreedy
3.0,3.095065785529207,EpsilonGreedy
3.0,3.11507542263857,EpsilonGreedy
3.0,4.713989149329459,EpsilonGreedy
3.0,3.369298956182966,EpsilonGreedy
3.0,4.48627896453009,EpsilonGreedy
3.0,4.87258540454089,EpsilonGreedy
3.0,1.9889467965773475,EpsilonGreedy
3.0,4.051482265892093,EpsilonGreedy
3.0,3.8104099804195335,EpsilonGreedy
3.0,4.490753387052909,EpsilonGreedy
3.0,2.7972979977434056,EpsilonGreedy
3.0,3.3124471714428414,EpsilonGreedy
3.0,4.713589261645222,EpsilonGreedy
3.0,3.287939246471778,EpsilonGreedy
3.0,5.4535261282200524,EpsilonGreedy
3.0,3.6383434355189914,EpsilonGreedy
3.0,2.6688151579548727,EpsilonGreedy
3.0,1.998345194082932,EpsilonGreedy
3.0,2.075311527215449,EpsilonGreedy
3.0,3.760078825069809,EpsilonGreedy
3.0,3.4188760719030373,EpsilonGreedy
3.0,3.648002720979573,EpsilonGreedy
3.0,2.7003509235697942,EpsilonGreedy
3.0,4.276065913125065,EpsilonGreedy
3.0,2.7409038864965103,EpsilonGreedy
3.0,2.492357075296156,EpsilonGreedy
3.0,3.7194646330518837,EpsilonGreedy
3.0,3.6363252776621664,EpsilonGreedy
3.0,3.968927380386365,EpsilonGreedy
3.0,5.751333726194891,EpsilonGreedy
3.0,2.7826213780807656,EpsilonGreedy
3.0,2.523750567643629,EpsilonGreedy
3.0,3.959544690576402,EpsilonGreedy
3.0,4.686584194864489,EpsilonGreedy
3.0,2.5959838889890268,EpsilonGreedy
3.0,3.4027825776323053,EpsilonGreedy
3.0,3.091911037877385,EpsilonGreedy
3.0,3.6165300796853908,EpsilonGreedy
3.0,3.0915123270345624,EpsilonGreedy
3.0,4.369034381944559,EpsilonGreedy
3.0,2.9864831982116247,EpsilonGreedy
3.0,3.051110249185845,EpsilonGreedy
3.0,3.104945684007,EpsilonGreedy
3.0,5.488478226332876,EpsilonGreedy
3.0,4.535745311722986,EpsilonGreedy
3.0,3.067839940372151,EpsilonGreedy
3.0,5.593863223832303,EpsilonGreedy
3.0,4.0703132001169315,EpsilonGreedy
3.0,3.7899058114090756,EpsilonGreedy
3.0,3.5679113170634666,EpsilonGreedy
3.0,3.993920557305559,EpsilonGreedy
3.0,2.5515655161652084,EpsilonGreedy
3.0,2.971454527019127,EpsilonGreedy
3.0,5.323462287511356,EpsilonGreedy
3.0,4.426495997142796,EpsilonGreedy
3.0,4.329820567877365,EpsilonGreedy
3.0,4.030184057166604,EpsilonGreedy
3.0,3.603735906032708,EpsilonGreedy
3.0,4.598536613629807,EpsilonGreedy
3.0,3.439950262205859,EpsilonGreedy
3.0,4.5558655793146565,EpsilonGreedy
3.0,3.1531554194012643,EpsilonGreedy
3.0,3.467131527472161,EpsilonGreedy
3.0,4.2978718743808555,EpsilonGreedy
3.0,4.992694251231486,EpsilonGreedy
3.0,2.122770516143846,EpsilonGreedy
